id,keyword 
8052,prostitute
8052,casino
8052,cheating
8052,blackmail
25518,woman director
15691,clock
15691,time
15691,time travel
15691,millenium
15691,space
27845,independent film
10690,killer robot
10690,space war
10690,dangerous
10690,state of emergency
26949,world war i
26949,hemmingway
11107,new york
11107,trainer
11107,chauffeur
11107,role of women
11107,sport
18414,based on tv series
18414,scientist
18414,drug
18414,pharmaceuticals
12709,painter
12709,sex
12709,flower
12709,bedroom
12709,court
9306,monster
9306,experiment
9306,island
9306,mutation
9306,genetics
16003,brother brother relationship
16003,rape
16003,poacher
16003,rural setting
16003,dirty cop
12559,date
12559,transporter
12559,assassination
12559,white house
12559,u.s. president
25750,sheriff
25750,night
25750,barn
25750,sequel
25750,children
10988,wife husband relationship
10988,violent husband
10988,planned murder
10988,rival in love
10988,extramarital affair
36344,pilot
36344,polar bear
36344,poacher
36344,alaska
36344,plane crash
17414,boss
17414,fistfight
17414,bully
17414,orangutan
17414,hotel manager
2699,shipwreck
2699,ship
2699,titanic
2699,ocean liner
2699,disaster
23570,independent film
23570,mistaken identity
9568,nudity
9568,trauma
9568,victim
9568,surprise
9568,murder
25355,independent film
13891,judge
13891,independent film
13891,extremist
19287,princess
19287,space
19287,leprechaun
16233,shakespeare
23449,boston
23449,irish-american
23449,sport
23449,basketball
23449,kidnapping
16448,missouri
16448,independent film
16448,mechanic
16448,closeted homosexual
16448,improvisation
37702,martial arts
37702,secret agent
27770,exorcism
27770,daughter
27770,supernatural
27770,sequel
27770,possession
38223,spy
38223,secret
38223,nanny
38223,notebook
38223,binoculars
28059,independent film
12254,marriage proposal
12254,make a match
32308,baseball
32308,sport
32308,monkey
32308,chimpanzee
32308,animal actor
31908,assassin
31908,widow
31908,trial
31908,civil rights
31908,activist
15674,witch
15674,secret
15674,magic
15674,high school
15674,bikini
3065,tastelessness
3065,film and cinema
3065,based on tv series
3065,spoof
3065,robot
11962,flat
11962,music
11962,relation
11962,rent
11962,lodger
49763,werewolf
49763,dog
49763,norse mythology
49763,animal horror
49763,lycanthrope
40001,role reversal
40001,mistaken identity
40001,train wreck
3587,circus
3587,aunt
3587,imaginary friend
3587,magician
17204,child murderer
17204,right and justice
10548,underdog
10548,boxer
10548,disrespect
10548,sport
10548,zaire
28121,revenge
28121,african american
28121,dating
98,rome
98,gladiator
98,roman empire
98,slavery
98,battlefield
77,individual
77,insulin
77,tattoo
77,waitress
77,amnesia
8871,holiday
8871,christmas party
8871,new love
8871,santa claus
8871,village
8358,exotic island
8358,suicide attempt
8358,volleyball
8358,loneliness
8358,plane crash
107,gypsy
107,bare knuckle boxing
107,slang
107,trailer park
107,pig
955,terror
955,spain
955,cia
955,helicopter
955,secret identity
1636,love of one's life
1636,mephisto
1636,wish
1636,sale of soul
1636,pact with the devil
4247,sex
4247,garage
4247,psychopath
4247,crude humor
4247,drug
11688,central and south america
11688,birthday
11688,emperor
11688,palace
11688,kingdom
3981,women
3981,telepathy
3981,supernatural powers
3981,advertising executive
3981,woman director
10567,cataclysm
10567,asteroid
10567,leader
10567,comet
10567,animation
4327,martial arts
4327,female friendship
4327,millionaire
4327,agent
7443,chicken
7443,freedom
7443,escape
7443,chicken farm
7443,pie machine
2024,rebel
2024,southern u.s.
2024,loss of son
2024,martial arts
2024,general
6282,bar
6282,musical
6282,beautiful woman
2085,martial arts
2085,hip-hop
2085,oakland
3536,submarine
3536,world war ii
3536,north atlantic
3536,mission
71,workers' quarter
71,dancing class
71,strike
71,northern england
71,scholarship
9679,brother brother relationship
9679,detective
9679,car race
9679,car thief
9679,blackmail
462,biography
462,based on true story
462,single mother
462,water pollution
462,environmental law
1597,cia
1597,airport
1597,cat
1597,jew
1597,orderly
134,prophecy
134,southern u.s.
134,music record
134,country music
134,mississippi
2787,darkness
2787,dystopia
2787,comet
2787,alien life-form
2787,survival
14181,finances
14181,stock broker
14181,investment firm
10501,gold
10501,horse
10501,sword fight
1493,undercover agent
1493,beauty contest
1493,terrorism
10559,new york
10559,mother
10559,detective
10559,baseball
10559,radio
641,drug addiction
641,junkie
641,heroin
641,speed
641,diet
10647,child's point of view
10647,good deed
10647,exotic dancer
10647,schoolteacher
10647,extra credit assignment
16366,bible
16366,faith
9383,killing
9383,experiment with human beings
9383,scientist
9383,invisible man
9383,science experiment
9600,�地奶霸
9600,�底肥妈
9600,big爆任务
9600,超级妈妈
1359,based on novel
1359,underwear
1359,wall street
1359,psychopath
1359,ronald reagan
16,individual
16,dancing
16,usa
16,robbery
16,factory worker
9285,female nudity
9285,sex
9285,sexism
9285,sperm bank
9285,erection
10637,ku klux klan
10637,american football
10637,trainer
10637,sports team
10637,race politics
2046,fortune teller
2046,dream
2046,pond
2046,extrasensory perception
4958,competition
4958,world war i
4958,great depression
4958,caddy
4958,savannah
1900,usa
1900,war on drugs
1900,drug traffic
1900,drug dealer
1900,drug smuggle
8859,dude
8859,amnesia
8859,idiot
8859,auto
8859,friendship
5994,christmas
5994,weihnachten
24102,family relationships
24102,dinosaur
8452,clone
8452,future
8452,murder
8452,cloning
8452,laser gun
11478,journalist
11478,secret society
11478,pizza
11478,wealth
11478,pay phone
13930,bird
13930,pixar animated short
13930,clique
13930,awkward appearance
2123,schizophrenia
2123,ex-cop
2123,aftercreditsstinger
2123,duringcreditsstinger
8584,princess
8584,sioux
8584,travel
8584,rescue
8584,chinese
9741,train accident
9741,marriage crisis
9741,invulnerability
9741,superhero
9741,suspense
5551,nasa
5551,space travel
5551,pension
5551,astronaut
2069,bounty
2069,gangster boss
2069,montreal
2069,gangster
2069,dentist
786,hotel room
786,san diego
786,drug addiction
786,stewardess
786,overdose
1588,cheerleader
1588,sport
1588,high school
1588,teenage girl
1588,cheerleading
392,chocolate
392,mayor
392,praline
392,singles
392,mother daughter relationship
243,chicago
243,music record
243,rock and roll
243,record store
243,soul
8870,mars
8870,future
8870,astronaut
8870,science
8870,catastrophe
2067,mars
2067,spacecraft
2067,space travel
2067,alien
2067,long take
8843,drowning
8843,therapist
8843,virtual reality
8843,serial killer
8843,psychopathy
479,corruption
479,black people
479,italo-american
479,brother sister relationship
479,drug dealer
15653,sport
10461,ritual
10461,pornographic video
10461,car crash
10461,dvd
10393,american football
10393,strike
10393,sport
10393,coach
10393,misfit
10685,chicago
10685,fbi
10685,menace
10685,covered investigation
10685,state of emergency
889,waitress
889,marriage proposal
889,flirt
889,stone age
889,best friend
7290,u.s. president
7290,intelligence
7290,spoof
11973,u.s. president
11973,atomic bomb
11973,john f. kennedy
11973,kubakrise
11973,threat
1907,hippie
1907,exotic island
1907,beach
1907,map
1907,group dynamics
1619,sperm bank
1619,from rags to riches
1619,millionaire
16234,dc comics
16234,superhero
16234,cyberpunk
16234,save the neighborhood
16234,super powers
2133,us air force
2133,grocery
2133,jamaican
2133,meteorologist
2133,rescue boat
9678,father-son relationship
9678,mephisto
9678,siblings
9678,bulldogg
19457,corruption
19457,subway
19457,infiltration
19457,criminal
7450,monster
7450,galaxy
7450,dystopia
7450,space
7450,alien
10468,alcoholism
10468,entzug
10468,urteil
10468,car crash
10468,wedding
4234,mask
4234,metal detector
4234,film director
4234,ex-cop
4234,reporter
10429,hacker
10429,internet
10429,hacking
10429,computer hacker
11678,himalaya
11678,pakistan
11678,climbing
11678,k2
11678,mountaineering
2155,prison
2155,robbery
2155,role reversal
2155,extramarital affair
10473,magic
10473,heart
10473,legend
10473,kingdom
10473,immortality
10569,bank
10569,restaurant
10569,role of women
10569,bank robber
10569,wife
16187,toys
16187,buzz
16187,lightyear
15655,owl
15655,donkey
15655,tiger
15655,piglet
15655,bear
10471,prison
10471,repayment
10471,gang war
10471,boy gang
10471,revenge
10577,vampire
10577,dracula
10577,vlad
13526,suspense
13526,woman director
13785,illinois
13785,pet shop
13785,poodle
13785,independent film
13785,mockumentary
7093,france
7093,cook
7093,prince
12212,film making
12212,high school
12212,serial killer
12212,aftercreditsstinger
11978,diving
11978,us navy
10479,vietnam veteran
10479,wound
10479,court case
10479,colony
10479,life-saver
711,upper class
711,brother brother relationship
711,scotland
711,poetry
711,based on novel
10687,independent film
10687,awol
10687,fort polk louisiana
10687,target practice
10687,guitar player
20682,detective
20682,treasure
20682,love
20682,romance
20682,theft
20455,video game
20455,monster
20455,loss of energy
20455,egg
20455,computer
10571,soulmates
10571,new love
10571,platonic love
10571,lovers
10571,girlfriend
9871,sister sister relationship
9871,puberty
9871,longing
9871,menstruation
9871,werewolf
10481,london
10481,prison
10481,release from prison
10481,women's prison
10481,society for the prevention of cruelty to animals
12107,alter ego
12107,mad scientist
12107,family
12107,dean
12107,duringcreditsstinger
34729,witness protection
34729,sydney
34729,twins
34729,american abroad
34729,young teens
4967,love triangle
4967,rabbi
4967,priest
4967,catholicism
5833,holiday
5833,assistant
5833,song
5833,tricks
5833,cartoon
10383,pedophilia
10383,daughter
10383,anti-christ
10383,incest
10384,black people
10384,starships
10384,future
10384,star
10384,supernova
5458,sex
5458,camera
5458,horseback riding
5458,private school
5458,uniform
876,imperator
876,rebel
876,prophecy
876,telepathy
876,sandstorm
10862,chance
10862,widow
10862,stroke of fate
10862,encounter
10862,destiny
6521,politics
6521,suspense
10642,college
10642,lost and found
10642,older brother younger sister
10642,woman director
10642,young adult
10564,california
10564,baby
10564,supermarket
10564,oklahoma
10564,pregnancy and birth
10480,independent film
10480,shot in the head
10480,soap opera
10480,used car dealer
10480,nurse uniform
11983,hostage
11983,new love
11983,suspense
11983,agent
11398,china
11398,chinese woman
11398,secret agent
11398,conspiracy of murder
11398,united nations
11004,adultery
11004,robbery
11004,based on novel
11004,professor
11004,college
4244,age difference
4244,midlife crisis
4244,suppressed past
4244,self-awareness
4244,childhood memory
9519,tattoo
9519,kidnapper
9519,gangster boss
9519,delinquent
9519,psychopathic killer
16340,paris
16340,invention
12211,loss of lover
12211,antiquary
12211,loss of powers
12211,death of a friend
12211,immortality
14736,lovers
14736,affection
14736,sport
14736,basketball
14736,high school basketball
10597,holiday
10597,disc jockey
10597,becoming an adult
10597,puberty
10597,first time
10035,first time
10035,feminism
10035,underwear
10035,college
10035,kicker
14629,woman director
11826,spain
11826,sex
11826,nudity
11826,psychopath
11826,murder
10391,sister sister relationship
10391,autism
10391,mephisto
10391,satanism
10391,ersatz
18041,college
18041,suspense
18041,gossip
18041,rumor
18041,social experiment
10876,asylum
10876,french revolution
10876,french
10876,smuggling
10876,maid
318,hotel
318,confidence
318,junkie
318,book
318,friendship
1831,gay
1831,parents kids relationship
1831,custody battle
1831,flush
1831,yoga
11849,opression
11849,emperor
11849,verlies
11849,governance
11849,dragon
9456,sister sister relationship
9456,independent film
9456,electric chair
9456, 
16888,female nudity
16888,tattoo
16888,radio
16888,cheat on husband
16888,eating contest
9791,guitar
9791,jail guard
9791,strike
9791,prison warden
9791,survival
10688,shakespeare
10688,loss of lover
10688,loss of father
10688,father murder
10688,father
10562,rape
10562,suspicion of murder
10562,jogging
10562,sexual murder
10562,suspense
20697,wrestling
20697,sport
12490,prosecution
12490,gang of thieves
12490,painting
12490,master thief
12490,police officer
10560,new york
10560,competition
10560,dancer
10560,dance
10560,ball
5001,suicide
5001,gay
5001,new york
5001,cuba
5001,aids
41275,snake
41275,airplane
41275,animal in title
41275,scientist
41275,military
2621,transplantation
2621,love of one's life
2621,veterinarian
2621,woman director
18884,war crimes
11531,witch
11531,video
11531,vision
11531,forest
10472,lovesickness
10472,new love
10472,love of one's life
10472,relocation
10472,man-woman relation
2360,drug dealer
2360,greenhouse
2360,police
2360,drug
2360,hoodlum
22597,gay
22597,roommate
22597,male friendship
22597,in vitro fertilisation
22597,romantic comedy
36897,pokémon
919,military base
919,victim of murder
919,jeep
18074,musical
10416,noises
10416,alien life-form
10416,erection
10416,neue frau
10416,alien
48246,cartoon
48246,chipmunk
48246,werewolf
48246,woman director
25166,suspicion
25166,suspect
25166,investigation
25166,remake
25166,murder
16225,sex
16225,space travel
16225,cult cartoon
16225,graphic violence
16225,rotoscoping
29076,female nudity
29076,drug cartel
29076,nervous breakdown
12597,loss of sense of reality
12597,nightmare
12597,pinhead
12597,vision
40466,crocodile
40466,egg
40466,toilet
40466,prank
40466,spring break
4226,parody
4226,murder
4226,student
4226,slasher
4226,scream
27723,gay
27723,dancing
27723,detective
27723,confession
27723,beach
21311,africa
22230,independent film
48617,loss of father
48617,bicycle
48617,daughter
48617,family relationships
48617,father daughter relationship
14805,ex-con
36657,mutant
36657,marvel comic
36657,based on comic book
36657,superhuman
36657,storm
19348,sport
19348,woman director
28031,sex
28031,sexuality
28031,nudity
28031,lesbian
28031,marijuana
41282,sex
41282,fantasy
41282,governor
41282,high school
41282,party
9011,angel
9011,autopsy
9011,car crash
9011,fate
9011,jumping from a window
4369,gay
4369,love at first sight
4369,lovesickness
4369,homophobia
4369,gay kiss
14195,heroin
14195,blindfold
14195,bong
14195,perversion
14195,burned alive
12806,gay
12806,sea
12806,coming out
12806,first time
12806,best friend
10763,private life
10763,ladies' man
10763,doctor
10763,gynecologist
10763,charm
10641,new love
10641,love of one's life
10641,unexpected happiness
10641,dying and death
10641,success
29572,dancing
29572,france
29572,usa
29572,england
29572,gypsy
16275,stand-up
16275,stand up comedy
5257,nasa
5257,australia
5257,moon landing
5257,independent film
5257,moon walk
18168,sex
18168,waitress
18168,sister sister relationship
18168,infidelity
18168,virgin
27745,biography
27745,sex pistols
27745,punk rock
27745,rock music
27745,retrospective
12619,rape
12619,sex
12619,small town
12619,virgin
12619,psychopath
18002,london
18002,gang war
18002,ambition
18002,organized crime
18002,gang
10697,infidelity
10697,cheating
10697,staging
10697,lover
10697,theatre play
10978,parents kids relationship
10978,sweden
10978,wedding vows
10978,salesclerk
10978,immigrant
18394,drug dealer
18394,police
18394,murder
18394,independent film
18394,essex
13539,car race
13539,private school
13539,diner
36234,sexuality
36234,jealousy
36234,manipulation
36234,independent film
36234,drug
10783,weather forecast
10783,tv station
10783,weather
10783,lottery
10783,wettermann
17908,mississippi
17908,childhood memory
17908,dog
101514,baby
101514,young teens
101514,quintuplets
36968,sorcery
36968,spell
36968,single father
36968,doll
36968,american football player
18011,leprechaun
12509,artist
12509,success
12509,relationship problems
12509,alcoholism
12509,independent film
10898,dream
10898,fairy tale
10898,mermaid
10898,underwater city
24100,based on novel
24100,independent film
197725,legend
197725,character name in title
197725,disney short
197725,animated short
197725,tall tale
10873,film director
10873,dracula
10873, nosferatu
37302,the rapture
37302,christian film
17208,child murder
17208,west memphis arkansas
17208,mistake of law
742,hippie
742,sweden
742,1970s
742,roommate
742,ideology
15723,religion and supernatural
15723,independent film
15723,lubricant
15723,salesman
14295,independent film
21355,dancing
21355,chess
21355,prisoner
21355,coffin
21355,wrong accusal
10394,prison
10394,repayment
10394,gangster boss
10394,forgiveness
10394,gangster
60587,biography
60587,hollywood
60587,tv movie
60587,actress
21991,film making
21991,small town
21991,movie in movie
21991,statutory rape
21991,new england
10385,sister sister relationship
10385,cheating
10385,amnesia
10385,crisis line
10385,telephone
36047,woman director
97351,terrorist
97351,media
97351,india
20438,independent film
18292,independent film
78,artificial intelligence
78,man vs machine
78,cyborg
78,bounty hunter
78,android
601,farewell
601,homesickness
601,nasa
601,extraterrestrial technology
601,operation
1091,ice
1091,space marine
1091,paranoia
1091,snow storm
1091,norwegian
1368,prison
1368,vietnam veteran
1368,falsely accused person
1368,police brutality
1368,sheriff
6217,shotgun
6217,attack
6217,lingerie
6217,incest
6217,tied to a bed
97,video game
97,hacker
97,virtual reality
97,dystopia
97,computer
1371,transporter
1371,trainer
1371,boxer
1371,dying and death
1371,boxing match
609,father-son relationship
609,wife husband relationship
609,cemetery
609,hero
609,lie
9387,gladiator
9387,repayment
9387,despot
9387,barbarian
9387,sword and sorcerery
150,prison
150,convict
150,tough cop
150,fake fight
150,bowie knife
154,uss enterprise
154,genesis
154,asteroid
154,self sacrifice
154,midlife crisis
13342,sex
13342,based on novel
13342,nudity
13342,friendship
13342,high school
4193,detective
4193,greece
4193,agatha christie
11639,liberation
11639,castle
11639,mythical creature
11639,mission
11639,fantasy world
12104,berlin wall
12104,paranoia
12104,wall
12104,music
12104,adult animation
783,muslim
783,indian
783,demonstration
783,world war ii
783,imprisonment
9576,love
9576,friends
9576,cheating on girlfriend
9576,cross dressing
9576,reputation
2665,moon
2665,space marine
2665,coffee
2665,space travel
2665,spoof
262,prison
262,show business
262,entertainer
262,fbi
262,blackmail
14742,pimp
14742,morgue
14742,prostitution
14742,morgue attendant
9699,robbery
9699,detective
9699,diamant
9699,airplane
9699,inspector
9442,parody
9442,movie reference
9442,cult film
9442,private detective
9442,neo-noir
17918,dc comics
17918,based on comic book
17918,cult director
17918,swamp thing
11704,secret
11704,mouse
11704,owl
11704,widow
11704,crow
13396,holiday
13396,woman director
13396,christmas
10150,love of one's life
10150,magician performance
10150,prince
10150,sorcerer's apprentice
10150,magic wand
2623,love of one's life
2623,navy
2623,officer
29702,rome
29702,giallo
15764,new york
15764,concentration camp
15764,holocaust
15764,writer
8288,country house
8288,professor
8288,wife
8288,lovers
8288,makler
9037,musical
9037,talent show
9037,motorcycle
9037,woman director
16281,monster
16281,halloween
16281,meteor
16281,buried alive
16281,cockroach
15739,santa claus
15739,musical
15739,character name in title
15739,microphone
15739,whistle
11314,technology
11314,civilization
11314,human being vs nature
11314,living together
11314,village and town
32085,boy
32085,mama's boy
32085,stop motion animation
32085,one word title
32085,spoof
11307,sex
11307,based on novel
11307,nudity
11307,pregnancy and birth
11307,paternity
13945,sword fight
13945,barbarian
24740,suspense
24740,psychological thriller
37917,tuberculosis
37917,whorehouse
37917,stealing a chicken
11541,civil war
11541,embassy
11541,indonesia
11541,falling in love
23805,department store
23805,rich kid
23805,trophy wife
23805,job termination
23805,richard pryor
9728,lake
9728,summer camp
9728,murder
9728,serial killer
9728,slasher
11564,usa
11564,female nudity
11564,detective
11564,music teacher
11564,nudity
10676,commercial
10676,mask
10676,halloween
10676,doctor
10676,death
24226,boston
24226,court
24226,malpractice
24226,alcoholic
24226,courtroom
27088,male nudity
27088,female nudity
27088,prostitute
27088,sex
27088,sadness
12614,cabaret
12614,musical
12614,cross dresser
10724,flying
10724,pilot
10724,kampfjet
10724,false identity
10724,assault
22023,female nudity
22023,corruption
22023,mexico
22023,child murderer
22023,texas
27150,male nudity
27150,female nudity
27150,martial arts
27150,kung fu
27150,showdown
16235,child abuse
16235,sex
16235,brother sister relationship
16235,exorcism
16235,poltergeist
16363,brothel
16363,corset
16363,crusader
16363,musical
16363,governor
23943,female nudity
23943,sex
23943,telekinesis
23943,nerd
23943,high school
17590,murder
17590,suspense
17590,playwright
9343,plantation
9343,peru
9343,amazon
9343,opera house
9343,rubber plantation
14373,rape
14373,detective
14373,drug traffic
14373,vigilante
14373,revenge
16441,sword fight
16441,animal
11949,musical
11949,music
11949,concert
11949,british
11949,sketch
10275,kung fu
10275,loss of father
10275,monastery
27273,dragon
47886,male nudity
47886,female nudity
47886,detective
47886,shower
47886,nudity
24266,river
24266,horse
24266,ranch
24266,australia
24266,brumby
47955,alcohol
47955,based on novel
47955,burglar
47955,trainer
47955,police
27726,monster
27726,legend
30060,tragic
30060,dog
30060,adult animation
10831,adultery
10831,drawing and painting
10831,witshire
10831,southhampton
41378,ambush
41378,kung fu
41378,ninjas
41378,bloodbath
41378,weapons history
39899,male nudity
39899,female nudity
39899,rape
39899,sex
39899,nudity
20980,rape
20980,sex
20980,cocaine
20980,heroin
20980,bisexuality
27813,siamese twins
27813,basket
27813,mood ring eyes
31044,television
31044,live television
27380,dictator
27380,soldier
27380,electronic music score
27380,military unit
13776,diner
13776,baltimore maryland
13776,fake accident
13776,gambling debt
13776,twenty something
27475,slasher
27475,woman director
49483,pickpocket
49483,orphan
42251,mutant
42251,genetics
42251,space
42251,planet
19415,male nudity
19415,female nudity
19415,greece
19415,nudity
19415,vacation
31858,prison
31858,skinhead
31858,authority
31858,police
31858,racism
47957,male nudity
47957,female nudity
47957,summer camp
47957,psychopath
47957,woods
37165,claustrophobia
37165,hidden camera
37165,dystopia
37165,reality show
37165,make believe
95,saving the world
95,paris
95,moon
95,cataclysm
95,asteroid
10674,homeland
10674,musical
10674,training
10674,daughter
10674,cricket
36647,suicide
36647,hero
36647,vampire
36647,fistfight
36647,supernatural
115,white russian
115,dude
115,bowling
115,vietnam veteran
115,carpet
857,killing
857,loss of brother
857,loss of lover
857,war crimes
857,self sacrifice
9732,africa
9732,baby
9732,lion
9732,friendship
2109,two man army
2109,consul
2109,crime lord
2109,art treasures
2109,reference to chelsea clinton
9487,winter
9487,fight
9487,ant
9487,invention
9487,collector
9837,moses
9837,egypt
9837,pyramid
9837,exodus
9837,kingdom
8916,general
8916,hero
8916,worker
8916,ant
8916,work
10216,dna
10216,slime
8195,arms deal
8195,shot in the chest
8195,audi
8195,impostor
8195,case
2666,soul
2666,sleep
2666,manipulation
2666,future
2666,dystopia
617,upper class
617,poison
617,sailboat
617,rape
617,sexual abuse
544,surgeon
544,stalker
544,romantic comedy
544,dream girl
544,taboo
846,bomb
846,helicopter
846,secret
846,obsession
846,extraterrestrial technology
73,usa
73,neo-nazi
73,prison
73,skinhead
73,brother brother relationship
12159,paradise
12159,soul
12159,underworld
12159,heaven
12159,painting
9798,corruption
9798,washington d.c.
9798,helicopter
9798,falsely accused person
9798,identity
9313,france
9313,swordplay
9313,mask
9313,musketeer
8656,u.s. president
8656,nasa
8656,metereologist
8656,space mission
8656,comet
2157,time travel
2157,sabotage
2157,deep space explorer
9631,corruption
9631,hostage
9631,pension
9631,innocence
9631,police
297,life and death
297,love at first sight
297,broken engagement
297,fireworks
297,religion and supernatural
944,lapd
944,house on fire
944,revolver
3600,competition
3600,island
3600,radio
3600,bahamas
3600,college
929,secret
929,atomic bomb
929,intelligence
929,missile
929,destroy
6435,witch
6435,magic
6435,sorcery
6435,love
6435,curse
10153,ocean
10153,extraterrestrial technology
10153,space marine
10153,paranoia
10153,raumschiffabsturz
6068,overleven
6068,family guy
1878,gonzo journalist
1878,sweaty face
1878,fake identity
1878,wedding chapel
1878,grapefruit
1934,shakespeare
1934,love of one's life
1934,oscar award
1934,theatre play
1934,theatre group
9342,california
9342,spy
9342,hero
9342,horseback riding
9342,sword fight
10663,sport
10663,social outcast
10663,ridicule
10663,lawn mower
10663,deserted by husband
1965,jealousy
1965,blackmail
1965,artist
1965,planned murder
1965,extramarital affair
473,hacker
473,mathematician
473,helix
473,headache
473,chaos theory
795,suicide
795,angel
795,life and death
795,desperation
795,operation
9820,matchmaking
9820,divorced
9820,twins separated at birth
9820,woman director
8741,based on novel
8741,japanese
8741,world war ii
8741,battle assignment
8741,invasion
9745,holiday
9745,loss of lover
9745,christmas party
9745,loss of father
9745,loss
11551,defense industry
11551,toy shop
11551,technical toy
11551,soldier
11551,prototype
3050,talking to animals
3050,woman director
200,space opera
200,retribution
200,lieutenant commander
200,spacecraft officer
200,exploding ship
9489,romantic comedy
9489,online dating
9489,woman director
11808,cia
11808,transport of prisoners
11808,innocence
11808,escape
11808,agent
4518,duke
4518,historical figure
4518,treason
4518,catholic
4518,protestant
1389,journalist
1389,bedroom
1389,purse
1389,trunk
1389,elmore leonard
11003,wedding vows
11003,marriage proposal
11003,love of one's life
11003,bride
11003,bridegroom
11545,private school
11545,lone wolf
11545,theatre play
11545,theatre group
11545,theatre director
9454,france
9454,cinderella
9454,prince
9454,orphan
9454,heroine
10312,nurse
10312,hospital
10312,doctor
10312,laughter
9411,angel
9411,riddle
9411,detective
9411,bible
9411,police
9877,college
9877,murder
9877,urban legend
9877,slasher
9877,killer
10220,gambling
10220,law
10220,compulsive gambling
10220,roulette
10220,gain
4415,falsely accused person
4415,prisoner
4415,blackmail
4415,french revolution
4415,motherly love
9424,suicide
9424,sex
9424,island
9424,nightmare
9424,chase
9447,piggy bank
9447,shortage of money
9447,pig
9447,farm
9447,piglet
10941,fight
10941,flying saucer
10941,alien phenomenons
10941,artifact
10941,space centre
100,ambush
100,alcohol
100,shotgun
100,tea
100,joint
11508,hotel
11508,butler
11508,low budget
11508,family relationships
11508,campy
17037,holiday
17037,woman director
17037,christmas
9441,divorce
9441,rebellious daughter
9441,freeze frame
9441,custody
9441,school play
9429,night life
9429,nightclub
9429,flower
9429,flower shop
9429,make a match
547,love triangle
547,new york
547,montana
547,attachment to nature
547,confidence
9822,gorilla
9822,dying and death
9715,texas
9715,telegram
9715,despair
9715,leaving one's family
9715,funeral
11932,puppet
11932,evil doll
11932,killer toys
11932,toy comes to life
11932,chucky
9945,turning into a vampire
3682,new york
3682,sex
3682,nightclub
3682,money
3682,drug
9410,artist
9410,artists' life
9410,childhood memory
20235,teamwork
20235,friendship
20235,princess
9882,islam
9882,muslim
9882,car bomb
9882,fbi agent
8688,casino
8688,political activism
8688,boxer
8688,mission of murder
8688,boxing match
9827,sheriff
9827,village and town
9827,los angeles
9827,alternate life form
9827,"snowfield, co"
9440,white house
9440,u.s. president
9440,president elections
9440,scandal
9440,george w. bush
10215,double life
10215,commercial
10215,fantasy
10215,chance
10215,marketing
26269,ex-cop
26269,retired
16980,new york
16980,sex
16980,dancer
16980,sexuality
16980,depression
9320,london
9320,weather manipulation
9320,wretch
24793,experiment
24793,time travel
24793,knight
24793,king arthur
8838,assassin
8838,loss of family
8838,fbi
8838,national security agency
8838,boy
22796,illegitimate son
9448,bungee-jump
9448,black comedy
9448,cigarette smoking
9448,slow motion
9448,video store
2657,brother sister relationship
2657,dystopia
2657,tv series
2657,book burning
2657,racism
11568,prison
11568,blues
11568,half-brother
11568,orphanage
11568,band
9469,prison
9469,father-son relationship
9469,homicide
9469,begnadigung
9469,release from prison
11258,sheriff
11258,rain
11258,evacuation
11258,armored car
11258,crook
9422,success
9422,advancement
9422,right and justice
9422,leukemia
9422,lawyer
14533,aids
14533,biography
14533,addiction
14533,fashion
14533,top model
10683,rape
10683,sister sister relationship
10683,lover (female)
10683,pedophilia
10683,sister
11702,usa
11702,china
11702,assassin
11702,assault rifle
11702,drug dealer
9458,donation
9458,paranoia
9458,terminal illness
9458,leukemia
9458,criminal
1808,gay
1808,great britain
1808,glam rock
1808,bisexual
1808,music journalism
6396,punk
6396,independent film
46992,sister sister relationship
46992,cellist
46992,career
46992,musician
46992,concert
3513,rebel
3513,shepherd
3513,morocco
3513,foreign legionaire
18316,fbi
18316,truck
28302,kingdom
28302,turtle
28302,rescue
28302,sorceress
9276,american football
9276,alien life-form
9276,high school
9276,teacher
9276,teenager
825,sex
825,adultery
825,hotel
825,aids
825,wedding vows
9821,ohio
9821,coming of age
9821,disabled
9821,learning disability
9821,birth defect
9466,exzentrik
9466,independent film
9466,reporter
9466,ex-wife
9466,spectacle
9033,angel
9033,monk
9033,autopsy
9033,symbol
9033,hospital
14013,stadium
14013,invention
14013,sport
14013,mascot
14013,party
9812,drug dealer
9812,marijuana
9713,salesclerk
9713,television
9713,tv ratings
9713,guru
9713,television producer
7096,könig arthur
16146,cemetery
16146,mausoleum
16146,tall man
16146,sentinals
15805,super powers
15805,mr. freeze
15037,alcohol
15037,regret
15037,homophobia
15037,radio
15037,cheerleader
11675,california
11675,new identity
11675,halloween
11675,witness protection
11675,boarding school
11252,shower
11252,motel
11252,stolen money
11252,based on ed gein
12706,gambling
12706,casino
12706,writer's block
12706,independent film
12706,crime
2042,civil war
2042,women
2042,rape
2042,mercenary
2042,war
9457,ocean liner
9457,sea monster
9457,jewel heist
9457,armed robbery
14283,auction
14283,violin
10223,brother brother relationship
10223,money delivery
10223,airplane
10223,greed
10223,friendship
10029,prostitute
10029,hotel
10029,cocaine
10029,nudity
10029,psychopath
9425,space marine
9425,dystopia
9425,alien planet
9425,genetic engineering
9844,gay
9844,louisiana
9844,dying and death
9844,step father
9844,independent film
37636,sex
37636,photographer
37636,nudity
37636,exploitation
37636,career
8583,venice
8583,inquisition
