id,cast 
22048,Kathryn Loder
39844,Roberts Blossom
39844,Cosette Lee
39844,Leslie Carlson
39844,Robert Warner
39844,Marcia Diamond
16938,Olivia Hussey
16938,Keir Dullea
16938,Margot Kidder
16938,John Saxon
16938,Marian Waldman
8348,Clint Eastwood
8348,Jeff Bridges
8348,Geoffrey Lewis
8348,Catherine Bach
8348,Gary Busey
14267,Divine
14267,Mary Vivian Pearce
14267,Mink Stole
14267,Edith Massey
14267,Cookie Mueller
27327,William Finley
27327,Paul Williams
27327,Jessica Harper
27327,Gerrit Graham
27327,George Memmoli
8333,Walter Matthau
8333,Robert Shaw
8333,Martin Balsam
8333,Héctor Elizondo
8333,Earl Hindman
16153,Ellen Burstyn
16153,Kris Kristofferson
16153,Alfred Lutter
16153,Harvey Keitel
16153,Diane Ladd
13939,Charles Bronson
13939,Hope Lange
13939,Vincent Gardenia
13939,Steven Keats
13939,William Redfield
17365,Warren Beatty
17365,Paula Prentiss
17365,William Daniels
17365,Walter McGinn
17365,Hume Cronyn
987,Jack Lemmon
987,Walter Matthau
987,Susan Sarandon
987,Vincent Gardenia
987,David Wayne
28153,John P. Ryan
28153,Sharon Farrell
28153,James Dixon
28153,William Wellman Jr.
28153,Shamus Locke
5919,Steve McQueen
5919,Paul Newman
5919,Faye Dunaway
5919,Robert Vaughn
5919,William Holden
16246,H.B. Halicki
16246,Marion Busia
16246,Jerry Daugirda
16246,James McIntyre
16246,George Cole
4923,Sean Connery
4923,Charlotte Rampling
4923,Sara Kestelman
4923,John Alderton
4923,Sally Anne Newton
13397,Shirley Booth
13397,Mickey Rooney
13397,Dick Shawn
13397,George S. Irving
13397,Bob McFadden
11942,Warren Oates
11942,Isela Vega
11942,Robert Webber
11942,Gig Young
11942,Kris Kristofferson
11123,Charlton Heston
11123,Ava Gardner
11123,George Kennedy
11123,Lorne Greene
11123,Geneviève Bujold
4985,Burt Reynolds
4985,Eddie Albert
4985,Ed Lauter
4985,Bernadette Peters
4985,Michael Conrad
59189,Michael Murphy
59189,Nigel Davenport
59189,Lynne Frederick
59189,Alan Gifford
59189,Robert Henderson
147729,Paddy O'Byrne
21489,Jon Voight
21489,Maximilian Schell
21489,Mary Tamm
21489,Derek Jacobi
21489,Maria Schell
4546,Richard Chamberlain
4546,Kate Nelligan
4546,Isabelle De Valvert
4546,Tony Curtis
4546,Dominic Guard
27094,Dustin Hoffman
27094,Valerie Perrine
27094,Jan Miner
27094,Stanley Beck
27094,Frankie Man
28715,Vincent Price
28715,Peter Cushing
28715,Robert Quarry
28715,Adrienne Corri
28715,Linda Hayden
29845,Peter Falk
29845,Gena Rowlands
29845,Fred Draper
29845,Lady Rowlands
29845,Katherine Cassavetes
48847,Catherine E. Coulson
48847,David Lynch
3687,Jason Williams
3687,Suzanne Fields
3687,Joseph Hudgins
3687,William Dennis Hunt
3687,Candy Samples
18979,Horst Janson
18979,John Cater
18979,Caroline Munro
18979,John Carson
18979,Shane Briant
26514,James Whitmore
26514,Beverly Garland
26514,Jack Ging
26514,Lonny Chapman
26514,Stewart Petersen
23069,Patsy Garrett
23069,Allen Fiuzat
23069,Cynthia Smith
23069,Peter Breck
23069,Frances Bavier
42449,Georges Bidault
42449,Clark Clifford
42449,George Coker
510,Jack Nicholson
510,Louise Fletcher
510,Danny DeVito
510,William Redfield
510,Scatman Crothers
578,Roy Scheider
578,Robert Shaw
578,Richard Dreyfuss
578,Lorraine Gary
578,Murray Hamilton
762,Graham Chapman
762,John Cleese
762,Eric Idle
762,Michael Palin
762,Terry Gilliam
36685,Tim Curry
36685,Susan Sarandon
36685,Barry Bostwick
36685,Richard O'Brien
36685,Patricia Quinn
3175,Ryan O'Neal
3175,Marisa Berenson
3175,Hardy Krüger
3175,Diana Körner
3175,Frank Middlemass
11843,Peter Sellers
11843,Christopher Plummer
11843,Herbert Lom
11843,Catherine Schell
11843,Peter Arne
983,Sean Connery
983,Michael Caine
983,Christopher Plummer
983,Saeed Jaffrey
983,Doghmi Larbi
4561,Corinne Cléry
4561,Udo Kier
4561,Alain Noury
4561,Anthony Steel
4561,Jean Gaven
11963,Robert Redford
11963,Faye Dunaway
11963,Cliff Robertson
11963,Max von Sydow
11963,John Houseman
20850,Dyanne Thorne
20850,Gregory Knoph
20850,Tony Mumolo
20850,Maria Marx
20850,Nicolle Riddell
4917,Don Johnson
4917,Susanne Benton
4917,Jason Robards
4917,Tim McIntire
4917,Alvy Moore
13282,David Carradine
13282,Simone Griffeth
13282,Sylvester Stallone
13282,Mary Woronov
13282,Roberta Collins
11686,Woody Allen
11686,Diane Keaton
11686,Georges Adet
11686,Frank Adu
11686,Edmond Ardisson
14821,Kim Richards
14821,Ray Milland
14821,Donald Pleasence
14821,Eddie Albert
14821,Ike Eisenmann
27361,Cathryn Harrison
27361, Therese Giehse
27361,Alexandra Stewart
27361,Joe Dallesandro
11020,Rachel Roberts
11020,Dominic Guard
11020,Helen Morse
11020,Jacki Weaver
11020,Vivean Gray
10711,Gene Hackman
10711,Fernando Rey
10711,Bernard Fresson
10711,Philippe Léotard
10711,Ed Lauter
22094,Charles Bronson
22094,James Coburn
22094,Jill Ireland
22094,Strother Martin
22094,Margaret Blye
5725,Charles Pitts
5725,Charles Napier
5725,Shari Eubank
5725,Uschi Digard
5725,Henry Rowland
11326,Oliver Reed
11326,Ann-Margret
11326,Roger Daltrey
11326,Elton John
11326,Eric Clapton
8043,Charles Bronson
8043,Ben Johnson
8043,Jill Ireland
8043,Ed Lauter
8043,Bill McKinney
3121,David Arkin
3121,Barbara Baxley
3121,Ned Beatty
3121,Karen Black
3121,Ronee Blakley
12223,Katharine Ross
12223,Paula Prentiss
12223,Nanette Newman
12223,Judith Baldwin
12223,Peter Masterson
27085,Doug McClure
27085,John McEnery
27085,Susan Penhaligon
27085,Keith Barron
27085,Anthony Ainley
29859,Gene Wilder
29859,Madeline Kahn
29859,Marty Feldman
29859,Dom DeLuise
29859,Leo McKern
968,Al Pacino
968,John Cazale
968,Charles Durning
968,Chris Sarandon
968,James Broderick
20187,Clint Eastwood
20187,George Kennedy
20187,Vonetta McGee
20187,Jack Cassidy
20187,Heidi Brühl
27429,Paul Hampton
27429,Joe Silver
27429,Lynn Lowry
27429,Barbara Steele
27429,Allan Kolman
62697,Bradford Dillman
62697,Joanna Miles
62697,Richard Gilliland
62697,Jamie Smith-Jackson
62697,Alan Fudge
16561,Walter Matthau
16561,George Burns
16561,Richard Benjamin
16561,Lee Meredith
16561,Carol Arthur
11484,James Caan
11484,John Houseman
11484,Maud Adams
11484,John Beck
11484,Moses Gunn
17599,George C. Scott
17599,Anne Bancroft
17599,William Atherton
17599,Roy Thinnes
17599,Gig Young
9652,Jack Nicholson
9652,Maria Schneider
9652,Jenny Runacre
9652,Ian Hendry
9652,Steven Berkoff
31121,Warren Beatty
31121,Julie Christie
31121,Goldie Hawn
31121,Lee Grant
31121,Jack Warden
14815,Sean Connery
14815,Candice Bergen
14815,Brian Keith
14815,John Huston
14815,Geoffrey Lewis
17538,John Wayne
17538,Katharine Hepburn
17538,Anthony Zerbe
17538,Richard Jordan
17538,John McIntire
32051,Peter Fonda
32051,Warren Oates
32051,Loretta Swit
32051,Lara Parker
32051,R. G. Armstrong
18660,Don Knotts
18660,Tim Conway
18660,Harry Morgan
18660,Bill Bixby
18660,Susan Clark
17346,Edith Bouvier Beale
17346,Brooks Hyers
17346,Norman Vincent Peale
17346,Jack Helmuth
17346,Albert Maysles
32042,Gene Hackman
32042,Jennifer Warren
32042,Susan Clark
32042,Harris Yulin
32042,Kenneth Mars
38783,Karen Black
38783,Robert Burton
38783,John Karlen
38783,George Gaynes
38783,Jim Storm
32053,Yul Brynner
32053,Max von Sydow
32053,Joanna Miles
32053,William Smith
32053,Richard Kelton
26905,Fred Williamson
26905,D'Urville Martin
26905,R. G. Armstrong
26905,Barbara Leigh
26905,William Smith
27716,Barry White
27716,Charles Gordone
27716,Scatman Crothers
27716,Philip Michael Thomas
27716,Danny Rees
646,Sean Connery
646,Ursula Andress
646,Joseph Wiseman
646,Jack Lord
646,Bernard Lee
947,Peter O'Toole
947,Alec Guinness
947,Anthony Quinn
947,Jack Hawkins
947,Omar Sharif
802,James Mason
802,Sue Lyon
802,Shelley Winters
802,Peter Sellers
802,Lois Maxwell
595,Gregory Peck
595,John Megna
595,Frank Overton
595,Rosemary Murphy
595,Ruth White
982,Frank Sinatra
982,Laurence Harvey
982,Angela Lansbury
982,Janet Leigh
982,Henry Silva
11385,John Wayne
11385,Hardy Krüger
11385,Elsa Martinelli
11385,Red Buttons
11385,Gérard Blain
11349,Gregory Peck
11349,Robert Mitchum
11349,Polly Bergen
11349,Lori Martin
11349,Martin Balsam
11897,Carroll Baker
11897,Lee J. Cobb
11897,Henry Fonda
11897,Carolyn Jones
11897,Karl Malden
11085,Trevor Howard
11085,Marlon Brando
11085,Richard Harris
11085,Hugh Griffith
11085,Percy Herbert
11697,John Wayne
11697,James Stewart
11697,Vera Miles
11697,Lee Marvin
11697,Edmond O'Brien
19972,Richard Egan
19972,Ralph Richardson
19972,Diane Baker
19972,Barry Coe
19972,David Farrar
42995,Glenn Ford
42995,Lee Remick
42995,Stefanie Powers
42995,Roy Poole
42995,Ned Glass
16103,Michael Redgrave
16103,Tom Courtenay
16103,Avis Bunnage
16103,Alec McCowen
16103,James Bolam
13671,Robert Preston
13671,Shirley Jones
13671,Buddy Hackett
13671,Ron Howard
13671,Hermione Gingold
19201,Peter Cushing
19201,Yvonne Romain
19201,Patrick Allen
19201,Oliver Reed
19201,Michael Ripper
10242,Bette Davis
10242,Joan Crawford
10242,Victor Buono
10242,Wesley Addy
10242,Julie Allred
3009,Anthony Perkins
3009,Jeanne Moreau
3009,Romy Schneider
3009,Orson Welles
3009,Akim Tamiroff
898,Burt Lancaster
898,Karl Malden
898,Thelma Ritter
898,Neville Brand
898,Betty Field
45267,Marisa Solinas
45267,Germano Gilioli
45267,Anita Ekberg
45267,Sophia Loren
45267,Romy Schneider
9289,Eddie Albert
9289,Paul Anka
9289,Arletty
9289,Jean-Louis Barrault
9289,Richard Beymer
33468,Jason Evers
33468,Virginia Leith
33468,Doris Brent
33468,Audrey Devereal
33468,Eddie Carmel
32488,Jack Lemmon
32488,Lee Remick
32488,Charles Bickford
32488,Jack Klugman
32488,Alan Hewitt
1162,Anne Bancroft
1162,Patty Duke
1162,Victor Jory
1162,Inga Swenson
1162,Andrew Prine
29074,Vincent Price
29074,Peter Lorre
29074,Basil Rathbone
29074,Debra Paget
29074,Joyce Jameson
27568,Ray Milland
27568,Jean Hagen
27568,Frankie Avalon
27568,Mary Mitchel
27568,Joan Freeman
29235,Ray Milland
29235,Hazel Court
29235,Richard Ney
29235,Heather Angel
29235,Alan Napier
34774,Maurice Chevalier
34774,Hayley Mills
34774,George Sanders
34774,Wilfrid Hyde-White
34774,Michael Anderson Jr.
32041,Steve McQueen
32041,Bobby Darin
32041,Fess Parker
32041,Harry Guardino
32041,James Coburn
16093,Candace Hilligoss
16093,Frances Feist
16093,Sidney Berger
16093,Art Ellison
16093,Stan Levitt
36206,Randolph Scott
36206,Joel McCrea
36206,Mariette Hartley
36206,Ron Starr
36206,Edgar Buchanan
17185,Henry Fonda
17185,Charles Laughton
17185,Don Murray
17185,Walter Pidgeon
17185,Peter Lawford
12708,Cary Grant
12708,Doris Day
12708,Gig Young
12708,Audrey Meadows
12708,Alan Hewitt
658,Sean Connery
658,Honor Blackman
658,Gert Fröbe
658,Shirley Eaton
658,Tania Mallet
935,Peter Sellers
935,George C. Scott
935,Sterling Hayden
935,Keenan Wynn
935,Slim Pickens
433,Julie Andrews
433,Dick Van Dyke
433,David Tomlinson
433,Glynis Johns
433,Hermione Baddeley
704,John Lennon
704,Paul McCartney
704,George Harrison
704,Ringo Starr
704,Wilfrid Brambell
13382,Burl Ives
13382,Billie Mae Richards
13382,Larry D. Mann
13382,Stan Francis
13382,Paul Kligman
506,Tippi Hedren
506,Sean Connery
506,Diane Baker
506,Martin Gabel
506,Louise Latham
11113,Audrey Hepburn
11113,Rex Harrison
11113,Stanley Holloway
11113,Wilfrid Hyde-White
11113,Gladys Cooper
1594,Peter Sellers
1594,Elke Sommer
1594,George Sanders
1594,Herbert Lom
1594,Graham Stark
21159,Vincent Price
21159,Franca Bettoia
21159,Emma Danieli
21159,Giacomo Rossi-Stuart
21159,Umberto Raho
25319,Vincent Price
25319,Hazel Court
25319,Jane Asher
25319,David Weston
25319,Nigel Green
758,Margaret Rutherford
758,Stringer Davis
758,Lionel Jeffries
758,Charles 'Bud' Tingwell
758,William Mervyn
502,Henry Fonda
502,Walter Matthau
502,Fritz Weaver
502,Larry Hagman
502,Frank Overton
14433,Stanley Baker
14433,Jack Hawkins
14433,Ulla Jacobsson
14433,James Booth
14433,Michael Caine
4939,Rock Hudson
4939,Doris Day
4939,Tony Randall
4939,Clint Walker
4939,Patricia Barry
5066,Sid James
5066,Kenneth Williams
5066,Jim Dale
5066,Amanda Barrie
5066,Joan Sims
19953,Don Knotts
19953,Carole Cook
19953,Jack Weston
19953,Andrew Duggan
19953,Larry Keating
3482,Burt Lancaster
3482,Paul Scofield
3482,Jeanne Moreau
3482,Suzanne Flon
3482,Michel Simon
2098,Elvis Presley
2098,Ann-Margret
2098,William Demarest
2098,Nicky Blair
2098,Cesare Danova
26031,Constance Towers
26031,Michael Dante
26031,Anthony Eisley
26031,Virginia Grey
26031,Patsy Kelly
28667,Christopher Lee
28667,Peter Cushing
28667,Barbara Shelley
28667,Michael Goodliffe
28667,Patrick Troughton
23518,Burt Lancaster
23518,Kirk Douglas
23518,Fredric March
23518,Ava Gardner
23518,Edmond O'Brien
22829,Audrey Hepburn
22829,William Holden
22829,Grégoire Aslan
22829,Raymond Bussières
22829,Tony Curtis
26638,Monica Vitti
26638,Richard Harris
26638,Carlo Chionetti
26638,Xenia Valderi
26638,Rita Renoir
10604,Anthony Quinn
10604,Alan Bates
10604,Irene Papas
10604,Lila Kedrova
10604,Sotiris Moustakas
14703,Richard Burton
14703,Ava Gardner
14703,Deborah Kerr
14703,Sue Lyon
14703,Skip Ward
24229,Lee Marvin
24229,Angie Dickinson
24229,John Cassavetes
24229,Clu Gulager
24229,Claude Akins
7348,Paul Mantee
7348,Victor Lundin
7348,Adam West
7348,The Woolley Monkey
22543,Bette Davis
22543,Karl Malden
22543,Peter Lawford
22543,Philip Carey
22543,Jean Hagen
3092,Kim Stanley
3092,Richard Attenborough
3092,Marian Spencer
3092,Judith Donner
3092,Margaret Lacey
29030,Vincent Price
29030,Elizabeth Shepherd
29030,John Westbrook
29030,Derek Francis
29030,Oliver Johnston
5052,Melina Mercouri
5052,Peter Ustinov
5052,Maximilian Schell
5052,Gilles Ségal
5052,Robert Morley
39231,Rock Hudson
39231,Paula Prentiss
39231,Maria Perschy
39231,John McGiver
39231,Charlene Holt
30295,Cary Grant
30295,Leslie Caron
30295,Trevor Howard
30295,Jack Good
30295,Sharyl Locke
53021,Dean Martin
53021,Kim Novak
53021,Ray Walston
53021,Felicia Farr
53021,Cliff Osmond
40630,Richard Widmark
40630,Carroll Baker
40630,Karl Malden
40630,Sal Mineo
40630,Dolores del Río
34276,Edward Judd
34276,Martha Hyer
34276,Lionel Jeffries
34276,Miles Malleson
34276,Norman Bird
17696,Frank Sinatra
17696,Dean Martin
17696,"Sammy Davis, Jr."
17696,Bing Crosby
17696,Peter Falk
42791,James Garner
42791,Julie Andrews
42791,Melvyn Douglas
42791,James Coburn
42791,Joyce Grenfell
15421,Richard Burton
15421,Peter O'Toole
15421,John Gielgud
15421,Gino Cervi
15421,Paolo Stoppa
46787,Ernie Allo
46787,Bruce Byron
46787,Bruce Byron
46787,Steve Crandell
46787,Johnny Dodds
10299,Bette Davis
10299,Olivia de Havilland
10299,Agnes Moorehead
10299,Joseph Cotten
10299,Cecil Kellaway
28177,Connie Mason
28177,William Kerwin
28177,Jeffrey Allen
28177,Ben Moore
28177,Shelby Livingston
185,Malcolm McDowell
185,Patrick Magee
185,Adrienne Corri
185,Michael Bates
185,Warren Clarke
252,Gene Wilder
252,Jack Albertson
252,Peter Ostrum
252,Roy Kinnear
252,Denise Nickerson
681,Sean Connery
681,Jill St. John
681,Charles Gray
681,Lana Wood
681,Jimmy Dean
41357,Jennifer O'Neill
41357,Gary Grimes
41357,Jerry Houser
41357,Oliver Conant
41357,Katherine Allentuck
984,Clint Eastwood
984,Harry Guardino
984,Reni Santoni
984,John Vernon
984,Andrew Robinson
1687,Roddy McDowall
1687,Kim Hunter
1687,Bradford Dillman
1687,Natalie Trundy
1687,Eric Braeden
994,Dustin Hoffman
994,Susan George
994,Peter Vaughan
994,T. P. McKenna
994,Del Henney
11234,Charlton Heston
11234,Anthony Zerbe
11234,Rosalind Cash
11234,Paul Koslo
11234,Lincoln Kilpatrick
12335,Angela Lansbury
12335,David Tomlinson
12335,Roddy McDowall
12335,Sam Jaffe
12335,John Ericson
636,Robert Duvall
636,Donald Pleasence
636,Don Pedro Colley
636,Maggie McOmie
636,Ian Wolfe
343,Ruth Gordon
343,Bud Cort
343,Cyril Cusack
343,Charles Tyner
343,Ellen Geer
1051,Gene Hackman
1051,Fernando Rey
1051,Roy Scheider
1051,Tony Lo Bianco
1051,Marcel Bozzuffi
15393,Clint Eastwood
15393,Jessica Walter
15393,John Larch
15393,Donna Mills
15393,Jack Ging
9267,Graham Chapman
9267,John Cleese
9267,Terry Gilliam
9267,Eric Idle
9267,Terry Jones
31283,Raquel Welch
31283,Robert Culp
31283,Ernest Borgnine
31283,Jack Elam
31283,Strother Martin
27554,Al Pacino
27554,Kitty Winn
27554,Alan Vint
27554,Richard Bright
27554,Kiel Martin
839,Dennis Weaver
839,Jacqueline Scott
839,Eddie Firestone
839,Lou Frizzell
839,Gene Dynarski
1485,Michael Caine
1485,Ian Hendry
1485,Britt Ekland
1485,John Osborne
1485,Tony Beckley
11302,Woody Allen
11302,Louise Lasser
11302,Carlos Montalbán
11302,Nati Abascal
11302,Jacobo Morales
26405,Gary Bond
26405,Donald Pleasence
26405,Chips Rafferty
26405,Sylvia Kay
26405,John Meillon
11316,Jon Finch
11316,Francesca Annis
11316,Martin Shaw
11316,Terence Bayler
11316,John Stride
10514,Arthur Hill
10514,David Wayne
10514,James Olson
10514,Kate Reid
10514,Paula Kelly
21717,John Wayne
21717,Richard Boone
21717,Maureen O'Hara
21717,Patrick Wayne
21717,Christopher Mitchum
27236,James Taylor
27236,Warren Oates
27236,Dennis Wilson
27236,Laurie Bird
27236,Rudy Wurlitzer
36040,Jenny Agutter
36040,Luc Roeg
36040,David Gulpilil
36040,John Meillon
36040,Robert McDarra
482,Richard Roundtree
482,Moses Gunn
482,Charles Cioffi
482,Christopher St. John
482,Gwenn Mitchell
336,James Coburn
336,Rod Steiger
336,Romolo Valli
336,Antoine Saint-John
336,Franco Graziosi
14811,Chaim Topol
14811,Norma Crane
14811,Leonard Frey
14811,Molly Picon
14811,Paul Mann
25188,Timothy Bottoms
25188,Jeff Bridges
25188,Cybill Shepherd
25188,Ben Johnson
25188,Cloris Leachman
11951,Barry Newman
11951,Cleavon Little
11951,Dean Jagger
11951,Victoria Medlin
11951,Gilda Texter
29005,Warren Beatty
29005,Julie Christie
29005,Rene Auberjonois
29005,William Devane
29005,John Schuck
39261,Christopher Lee
39261,Peter Cushing
39261,Nyree Dawn Porter
39261,Denholm Elliott
39261,Jon Pertwee
30941,Sean Connery
30941,Dyan Cannon
30941,Martin Balsam
30941,Ralph Meeker
30941,Alan King
45938,Peter Finch
45938,Glenda Jackson
45938,Murray Head
45938,Peggy Ashcroft
45938,Tony Britton
466,Jane Fonda
466,Donald Sutherland
466,Charles Cioffi
466,Roy Scheider
466,Dorothy Tristan
16328,Timothy Bottoms
16328,Kathy Fields
16328,Marsha Hunt
16328,Jason Robards
16328,Donald Sutherland
5920,Steve McQueen
5920,Siegfried Rauch
5920,Elga Andersen
5920,Ronald Leigh-Hunt
5920,Luc Merenda
31906,Clint Eastwood
31906,Geraldine Page
31906,Elizabeth Hartman
31906,Jo Ann Harris
31906,Darlene Carr
39043,Ingrid Pitt
39043,Nigel Green
39043,Sandor Elès
39043,Maurice Denham
39043,Patience Collier
18047,James Caan
18047,Billy Dee Williams
18047,Jack Warden
18047,Bernie Casey
18047,Shelley Fabares
46845,Richard Harris
46845,John Huston
46845,Henry Wilcoxon
46845,Percy Herbert
46845,Dennis Waterman
26513,Carmen Argenziano
26513,Scott Turner
26513,Patrick Boland
26513,Kent Foreman
26513,Luke Johnson
36850,Walter Matthau
36850,Elaine May
36850,Jack Weston
36850,George Rose
36850,James Coco
28801,Peter Cushing
28801,Dennis Price
28801,Madeleine Collinson
28801,Mary Collinson
28801,Isobel Black
48211,Gian Maria Volonté
48211,Riccardo Cucciolla
48211,Cyril Cusack
48211,Rosanna Fratello
48211,Geoffrey Keen
36492,Jack Nicholson
36492,Candice Bergen
36492,Art Garfunkel
36492,Ann-Margret
36492,Rita Moreno
20051,Arthur Lowe
20051,John Le Mesurier
20051,Clive Dunn
20051,John Laurie
20051,James Beck
53045,Eric Porter
53045,Angharad Rees
53045,Jane Merrow
53045,Keith Bell
53045,Derek Godfrey
38646,Michael Jayston
38646,Janet Suzman
38646,Roderic Noble
38646,Ania Marson
38646,Lynne Frederick
26234,Richard Attenborough
26234,John Hurt
26234,Judy Geeson
26234,Pat Heywood
26234,Isobel Black
17965,Vincent Price
17965,Joseph Cotten
17965,Virginia North
17965,Terry-Thomas
17965,Sean Bury
31767,Oliver Reed
31767,Vanessa Redgrave
31767,Dudley Sutton
31767,Max Adrian
31767,Gemma Jones
36194,Julie Christie
36194,Alan Bates
36194,Margaret Leighton
36194,Michael Redgrave
36194,Dominic Guard
46175,Delphine Seyrig
46175,John Karlen
46175,Danielle Ouimet
46175,Andrea Rau
46175,Paul Esser
32082,George C. Scott
32082,Diana Rigg
32082,Richard Dysart
32082,Barnard Hughes
32082,Stephen Elliott
861,Arnold Schwarzenegger
861,Sharon Stone
861,Rachel Ticotin
861,Ronny Cox
861,Michael Ironside
769,Robert De Niro
769,Ray Liotta
769,Joe Pesci
769,Lorraine Bracco
769,Paul Sorvino
1573,Bruce Willis
1573,Bonnie Bedelia
1573,William Atherton
1573,Reginald VelJohnson
1573,Franco Nero
196,Michael J. Fox
196,Christopher Lloyd
196,Mary Steenburgen
196,Thomas F. Wilson
196,Lea Thompson
162,Johnny Depp
162,Winona Ryder
162,Dianne Wiest
162,Alan Arkin
162,Anthony Michael Hall
114,Julia Roberts
114,Richard Gere
114,Ralph Bellamy
114,Jason Alexander
114,Héctor Elizondo
242,Al Pacino
242,Diane Keaton
242,Andy García
242,Talia Shire
242,Sofia Coppola
581,Kevin Costner
581,Mary McDonnell
581,Graham Greene
581,Rodney A. Grant
581,Floyd Red Crow Westerman
251,Patrick Swayze
251,Demi Moore
251,Tony Goldwyn
251,Whoopi Goldberg
251,Vincent Schiavelli
1498,Judith Hoag
1498,Elias Koteas
1498,Josh Pais
1498,Brian Tochi
1498,Leif Tilden
1700,James Caan
1700,Kathy Bates
1700,Richard Farnsworth
1700,Frances Sternhagen
1700,Lauren Bacall
1375,Sylvester Stallone
1375,Talia Shire
1375,Burt Young
1375,Sage Stallone
1375,Burgess Meredith
11186,Alex Vincent
11186,Jenny Agutter
11186,Gerrit Graham
11186,Christine Elise
11186,Brad Dourif
10166,Anjelica Huston
10166,Mai Zetterling
10166,Jasen Fisher
10166,Jane Horrocks
10166,Rowan Atkinson
1669,Alec Baldwin
1669,Sean Connery
1669,Scott Glenn
1669,Sam Neill
1669,James Earl Jones
169,Kevin Peter Hall
169,Danny Glover
169,Gary Busey
169,Rubén Blades
169,María Conchita Alonso
2119,Tom Cruise
2119,Robert Duvall
2119,Nicole Kidman
2119,Randy Quaid
2119,Cary Elwes
2670,Harry Anderson
2670,Dennis Christopher
2670,Richard Masur
2670,Annette O'Toole
2670,Tim Reid
379,Gabriel Byrne
379,Marcia Gay Harden
379,John Turturro
379,Jon Polito
379,J.E. Freeman
928,Zach Galligan
928,Phoebe Cates
928,John Glover
928,Robert Prosky
928,Robert Picardo
9362,Kevin Bacon
9362,Fred Ward
9362,Finn Carter
9362,Michael Gross
9362,Reba McEntire
5549,Peter Weller
5549,Belinda Bauer
5549,John Glover
5549,Gabriel Damon
5549,Mario Machado
34636,Jonathan Brandis
34636,Kenny Morrison
34636,Clarissa Burt
34636,John Wesley Shipp
34636,Martin Umbach
9356,John Travolta
9356,Kirstie Alley
9356,Bruce Willis
9356,Roseanne Barr
9356,Gilbert Gottfried
11005,Robert De Niro
11005,Robin Williams
11005,Julie Kavner
11005,Ruth Nelson
11005,John Heard
11595,Eddie Murphy
11595,Nick Nolte
11595,Brion James
11595,Kevin Tighe
11595,Ed O'Ross
10837,Alan Young
10837,Terence McGovern
10837,Russi Taylor
10837,Richard Libertini
10837,Christopher Lloyd
9399,Jean-Claude Van Damme
9399,Harrison Page
9399,Deborah Rennard
9399,Ashley Johnson
9399,Brian Thompson
17466,Jean-Claude Van Damme
17466,Robert Guillaume
17466,Cynthia Gibb
17466,Patrick Kilpatrick
17466,Art LaFleur
12157,Gérard Depardieu
12157,Andie MacDowell
12157,Bebe Neuwirth
12157,Gregg Edelman
12157,Robert Prosky
21168,Viggo Mortensen
21168,Lindsay Duncan
21168,Duncan Fraser
21168,David Longworth
21168,Jeremy Cooper
11092,Harrison Ford
11092,Brian Dennehy
11092,Raúl Juliá
11092,Bonnie Bedelia
11092,Paul Winfield
2565,Tom Hanks
2565,Meg Ryan
2565,Lloyd Bridges
2565,Dan Hedaya
2565,Ossie Davis
483,Nicolas Cage
483,Laura Dern
483,Willem Dafoe
483,J.E. Freeman
483,Crispin Glover
530,Peter Sallis
11587,George C. Scott
11587,Ed Flanders
11587,Brad Dourif
11587,Jason Miller
11587,Nicol Williamson
1551,Kiefer Sutherland
1551,Julia Roberts
1551,Kevin Bacon
1551,William Baldwin
1551,Oliver Platt
13995,Matt Salinger
13995,Ronny Cox
13995,Scott Paulin
13995,Ned Beatty
13995,Darren McGavin
10169,Charlie Sheen
10169,Emilio Estevez
10169,Leslie Hope
10169,Keith David
10169,Dean Cameron
17993,Fred Ward
17993,Uma Thurman
17993,Maria de Medeiros
17993,Kevin Spacey
17993,Jean-Philippe Écoffey
11856,Mel Gibson
11856,Robert Downey Jr.
11856,Nancy Travis
11856,Ken Jenkins
11856,David Marshall Grant
2291,Tim Robbins
2291,Elizabeth Peña
2291,Danny Aiello
2291,Matt Craven
2291,Pruitt Taylor Vince
1662,Sean Penn
1662,Gary Oldman
1662,Ed Harris
1662,Robin Wright
1662,John Turturro
9768,Johnny Depp
9768,Amy Locane
9768,Polly Bergen
9768,Susan Tyrrell
9768,Traci Lords
41823,Denzel Washington
41823,Spike Lee
41823,Wesley Snipes
41823,Giancarlo Esposito
41823,John Turturro
19384,Dolph Lundgren
19384,Brian Benben
19384,Betsy Brantley
19384,Matthias Hues
19384,Jay Bilas
8428,Christian Slater
8428,Annie Ross
8428,Scott Paulin
8428,Mimi Kennedy
8428,Andy Romano
9086,Emilio Estevez
9086,Kiefer Sutherland
9086,Lou Diamond Phillips
9086,Christian Slater
9086,William Petersen
1727,Mel Gibson
1727,Goldie Hawn
1727,Joan Severance
1727,David Carradine
1727,Stephen Tobolowsky
8592,Warren Beatty
8592,Al Pacino
8592,Madonna
8592,Charlie Korsmo
8592,Glenne Headly
9556,Liam Neeson
9556,Frances McDormand
9556,Colin Friels
9556,Larry Drake
9556,Nelson Mashita
14864,Don Johnson
14864,Virginia Madsen
14864,Jennifer Connelly
14864,Charles Martin Smith
14864,William Sadler
8217,Mia Farrow
8217,William Hurt
8217,Joe Mantegna
8217,Alec Baldwin
8217,Blythe Danner
